PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38110884","Development and validation of a pediatric model predicting trauma-related mortality","Evans M, Rajasekaran K, Murala A, Moreira A.","BMC Pediatr. 2023 Dec 18;23(1):637. doi: 10.1186/s12887-023-04437-9.","Evans M","BMC Pediatr","2023","2023/12/19","PMC10726606","","10.1186/s12887-023-04437-9"
"35111767","Machine Learning Prediction Model for Acute Renal Failure After Acute Aortic Syndrome Surgery","Li J, Gong M, Joshi Y, Sun L, Huang L, Fan R, Gu T, Zhang Z, Zou C, Zhang G, Qian X, Qiao C, Chen Y, Jiang W, Zhang H.","Front Med (Lausanne). 2022 Jan 17;8:728521. doi: 10.3389/fmed.2021.728521. eCollection 2021.","Li J","Front Med (Lausanne)","2022","2022/02/03","PMC8801502","","10.3389/fmed.2021.728521"
"35127952","Comparison of Risk Assessment Strategies for Patients with Diabetes Mellitus and Stable Chest Pain: A Coronary Computed Tomography Angiography Study","Zhao J, Wang S, Zhao P, Huo Y, Li C, Zhou J.","J Diabetes Res. 2022 Jan 25;2022:8183487. doi: 10.1155/2022/8183487. eCollection 2022.","Zhao J","J Diabetes Res","2022","2022/02/07","PMC8808234","","10.1155/2022/8183487"
"35138670","The clinical frailty scale predicts 1-year mortality in emergency department patients aged 65 years and older","Rueegg M, Nissen SK, Brabrand M, Kaeppeli T, Dreher T, Carpenter CR, Bingisser R, Nickel CH.","Acad Emerg Med. 2022 May;29(5):572-580. doi: 10.1111/acem.14460. Epub 2022 Apr 23.","Rueegg M","Acad Emerg Med","2022","2022/02/09","PMC9320818","","10.1111/acem.14460"
"34281922","Predicting mortality of individual patients with COVID-19: a multicentre Dutch cohort","Ottenhoff MC, Ramos LA, Potters W, Janssen MLF, Hubers D, Hu S, Fridgeirsson EA, Piña-Fuentes D, Thomas R, van der Horst ICC, Herff C, Kubben P, Elbers PWG, Marquering HA, Welling M, Simsek S, de Kruif MD, Dormans T, Fleuren LM, Schinkel M, Noordzij PG, van den Bergh JP, Wyers CE, Buis DTB, Wiersinga WJ, van den Hout EHC, Reidinga AC, Rusch D, Sigaloff KCE, Douma RA, de Haan L, Gritters van den Oever NC, Rennenberg RJMW, van Wingen GA, Aries MJH, Beudel M; Dutch COVID-PREDICT research group.","BMJ Open. 2021 Jul 19;11(7):e047347. doi: 10.1136/bmjopen-2020-047347.","Ottenhoff MC","BMJ Open","2021","2021/07/20","PMC8290951","","10.1136/bmjopen-2020-047347"
"37377481","Development and Validation of a Predictive Risk Algorithm for Bleeding in Individuals on Long-term Hemodialysis: An International Prospective Cohort Study (BLEED-HD)","Madken M, Mallick R, Rhodes E, Mahdavi R, Bader Eddeen A, Hundemer GL, Kelly DM, Karaboyas A, Robinson B, Bieber B, Molnar AO, Badve SV, Tanuseputro P, Knoll G, Sood MM.","Can J Kidney Health Dis. 2023 Jun 22;10:20543581231169610. doi: 10.1177/20543581231169610. eCollection 2023.","Madken M","Can J Kidney Health Dis","2023","2023/06/28","PMC10291537","","10.1177/20543581231169610"
"39075527","Development and validation of a patient-level model to predict dementia across a network of observational databases","John LH, Fridgeirsson EA, Kors JA, Reps JM, Williams RD, Ryan PB, Rijnbeek PR.","BMC Med. 2024 Jul 29;22(1):308. doi: 10.1186/s12916-024-03530-9.","John LH","BMC Med","2024","2024/07/29","PMC11288076","","10.1186/s12916-024-03530-9"
"40124680","Development and validation of a dynamic nomogram for acute kidney injury prediction in ICU patients with acute heart failure","Feng LH, Su T, Huang L, Liao T, Lu Y, Wu L.","Front Med (Lausanne). 2025 Feb 24;12:1544024. doi: 10.3389/fmed.2025.1544024. eCollection 2025.","Feng LH","Front Med (Lausanne)","2025","2025/03/24","PMC11927719","","10.3389/fmed.2025.1544024"
"31606176","Development of a risk score for early saphenous vein graft failure: An individual patient data meta-analysis","Antonopoulos AS, Odutayo A, Oikonomou EK, Trivella M, Petrou M, Collins GS, Antoniades C; SAFINOUS-CABG (Saphenous Vein Graft Failure—An Outcomes Study in Coronary Artery Bypass Grafting) group.","J Thorac Cardiovasc Surg. 2020 Jul;160(1):116-127.e4. doi: 10.1016/j.jtcvs.2019.07.086. Epub 2019 Aug 26.","Antonopoulos AS","J Thorac Cardiovasc Surg","2020","2019/10/14","PMC7322547","","10.1016/j.jtcvs.2019.07.086"
"31711134","The Predictive Approaches to Treatment effect Heterogeneity (PATH) Statement","Kent DM, Paulus JK, van Klaveren D, D'Agostino R, Goodman S, Hayward R, Ioannidis JPA, Patrick-Lake B, Morton S, Pencina M, Raman G, Ross JS, Selker HP, Varadhan R, Vickers A, Wong JB, Steyerberg EW.","Ann Intern Med. 2020 Jan 7;172(1):35-45. doi: 10.7326/M18-3667. Epub 2019 Nov 12.","Kent DM","Ann Intern Med","2020","2019/11/12","PMC7531587","NIHMS1620198","10.7326/M18-3667"
"35918732","External validation of inpatient neonatal mortality prediction models in high-mortality settings","Tuti T, Collins G, English M; Clinical Information Network; Aluvaala J.","BMC Med. 2022 Aug 3;20(1):236. doi: 10.1186/s12916-022-02439-5.","Tuti T","BMC Med","2022","2022/08/02","PMC9347100","","10.1186/s12916-022-02439-5"
"40055572","Hallmarks of artificial intelligence contributions to precision oncology","Chang TG, Park S, Schäffer AA, Jiang P, Ruppin E.","Nat Cancer. 2025 Mar;6(3):417-431. doi: 10.1038/s43018-025-00917-2. Epub 2025 Mar 7.","Chang TG","Nat Cancer","2025","2025/03/07","PMC11957836","NIHMS2065246","10.1038/s43018-025-00917-2"
"40208554","Predicting 30-Day Cardiotoxicity in Patients Receiving Immune Checkpoint Inhibitors: An Observational Study Utilizing XGBoost","Li J, Chen Z, Zhu Y, Li G, Li Y, Lan R, Zuo Z.","Cardiovasc Toxicol. 2025 Jul;25(7):994-1006. doi: 10.1007/s12012-025-09990-6. Epub 2025 Apr 10.","Li J","Cardiovasc Toxicol","2025","2025/04/10","","","10.1007/s12012-025-09990-6"
"40589496","Neural network models for predicting readmission among patients undergoing peripheral vascular intervention using electronic health record data and clinical registry data","Mao J, Goodney P, Banerjee S, Kostic Z, Smolderen K, Mena-Hurtado C, Matheny ME.","BMJ Surg Interv Health Technol. 2025 Jun 26;7(1):e000387. doi: 10.1136/bmjsit-2025-000387. eCollection 2025.","Mao J","BMJ Surg Interv Health Technol","2025","2025/07/01","PMC12207173","","10.1136/bmjsit-2025-000387"
"40614260","Number of Publications on New Clinical Prediction Models: A Bibliometric Review","Arshi B, Wynants L, Rijnhart E, Reeve K, Cowley LE, Smits LJ.","JMIR Med Inform. 2025 Jul 4;13:e62710. doi: 10.2196/62710.","Arshi B","JMIR Med Inform","2025","2025/07/04","PMC12252138","","10.2196/62710"
"37947085","Development and Validation of the American Heart Association's PREVENT Equations","Khan SS, Matsushita K, Sang Y, Ballew SH, Grams ME, Surapaneni A, Blaha MJ, Carson AP, Chang AR, Ciemins E, Go AS, Gutierrez OM, Hwang SJ, Jassal SK, Kovesdy CP, Lloyd-Jones DM, Shlipak MG, Palaniappan LP, Sperling L, Virani SS, Tuttle K, Neeland IJ, Chow SL, Rangaswami J, Pencina MJ, Ndumele CE, Coresh J; Chronic Kidney Disease Prognosis Consortium and the American Heart Association Cardiovascular-Kidney-Metabolic Science Advisory Group.","Circulation. 2024 Feb 6;149(6):430-449. doi: 10.1161/CIRCULATIONAHA.123.067626. Epub 2023 Nov 10.","Khan SS","Circulation","2024","2023/11/10","PMC10910659","NIHMS1953934","10.1161/CIRCULATIONAHA.123.067626"
"40619917","Prediction of individualised 6-month mortality risk in opioid use disorder","Roberts E, Strang J, Taylor E, Crummy J, Lowden T, Amasiatu C, Eastwood B.","Br J Psychiatry. 2025 Jul 7:1-8. doi: 10.1192/bjp.2025.10313. Online ahead of print.","Roberts E","Br J Psychiatry","2025","2025/07/07","PMC7617949","EMS205653","10.1192/bjp.2025.10313"
"32943602","Development and Validation of a Prognostic Prediction Model for Postoperative Ovarian Sex Cord-Stromal Tumor Patients","You D, Zhang Z, Cao M.","Med Sci Monit. 2020 Sep 18;26:e925844. doi: 10.12659/MSM.925844.","You D","Med Sci Monit","2020","2020/09/18","PMC7523425","","10.12659/MSM.925844"
"31401594","Training machine learning models to predict 30-day mortality in patients discharged from the emergency department: a retrospective, population-based registry study","Blom MC, Ashfaq A, Sant'Anna A, Anderson PD, Lingman M.","BMJ Open. 2019 Aug 10;9(8):e028015. doi: 10.1136/bmjopen-2018-028015.","Blom MC","BMJ Open","2019","2019/08/12","PMC6701621","","10.1136/bmjopen-2018-028015"
"37715537","A novel machine learning-derived four-gene signature predicts STEMI and post-STEMI heart failure","Yao J, Zhou Y, Yao Z, Meng Y, Yu W, Yang X, Zhou D, Yang X, Zhou Y.","Biomol Biomed. 2024 Mar 11;24(2):423-433. doi: 10.17305/bb.2023.9629.","Yao J","Biomol Biomed","2024","2023/09/16","PMC10950350","","10.17305/bb.2023.9629"
"38879446","Improving the Detection of Potential Cases of Familial Hypercholesterolemia: Could Machine Learning Be Part of the Solution?","Stevens CAT, Vallejo-Vaz AJ, Chora JR, Barkas F, Brandts J, Mahani A, Abar L, Sharabiani MTA, Ray KK.","J Am Heart Assoc. 2024 Jun 18;13(12):e034434. doi: 10.1161/JAHA.123.034434. Epub 2024 Jun 15.","Stevens CAT","J Am Heart Assoc","2024","2024/06/15","PMC11255759","","10.1161/JAHA.123.034434"
"37017968","Development and Validation of a Prediction Model for Future Estimated Glomerular Filtration Rate in People With Type 2 Diabetes and Chronic Kidney Disease","Gregorich M, Kammer M, Heinzel A, Böger C, Eckardt KU, Heerspink HL, Jung B, Mayer G, Meiselbach H, Schmid M, Schultheiss UT, Heinze G, Oberbauer R; BEAt-DKD Consortium.","JAMA Netw Open. 2023 Apr 3;6(4):e231870. doi: 10.1001/jamanetworkopen.2023.1870.","Gregorich M","JAMA Netw Open","2023","2023/04/05","PMC10077108","","10.1001/jamanetworkopen.2023.1870"
"33572063","Decision Trees for Predicting Mortality in Transcatheter Aortic Valve Implantation","Mamprin M, Zelis JM, Tonino PAL, Zinger S, de With PHN.","Bioengineering (Basel). 2021 Feb 9;8(2):22. doi: 10.3390/bioengineering8020022.","Mamprin M","Bioengineering (Basel)","2021","2021/02/12","PMC7915084","","10.3390/bioengineering8020022"
"39767946","Risk Factors for Low Back Pain in Youth Inline Hockey Players During the Season-A Prospective Cohort Research","Cejudo A, Moreno-Alcaraz VJ, Sainz de Baranda P.","Children (Basel). 2024 Dec 14;11(12):1517. doi: 10.3390/children11121517.","Cejudo A","Children (Basel)","2024","2025/01/08","PMC11674391","","10.3390/children11121517"
"39343454","The iSEARCH randomised controlled trial protocol: a pragmatic Australian phase III clinical trial of intrapartum sildenafil citrate to improve outcomes potentially related to intrapartum hypoxia","Kumar S, Tarnow-Mordi W, Mol BW, Flenady V, Liley H, Badawi N, Walker SP, Hyett J, Seidler L, Callander E, O'Connell R.","BMJ Open. 2024 Sep 28;14(9):e082943. doi: 10.1136/bmjopen-2023-082943.","Kumar S","BMJ Open","2024","2024/09/29","PMC11440215","","10.1136/bmjopen-2023-082943"
"40262965","TRANSCENDENT (Transforming Research by Assessing Neuroinformatics across the Spectrum of Concussion by Embedding iNterdisciplinary Data-collection to Enable Novel Treatments): protocol for a prospective observational cohort study of concussion patients with embedded comparative effectiveness research within a network of learning health system concussion clinics in Canada","Zemek R, Albrecht LM, Johnston S, Leddy J, Ledoux AA, Reed N, Silverberg N, Yeates K, Lamoureux M, Anderson C, Barrowman N, Beauchamp MH, Chen K, Chintoh A, Cortel-LeBlanc A, Cortel-LeBlanc M, Corwin DJ, Cowle S, Dalton K, Dawson J, Dodd A, El Emam K, Emery C, Fox E, Fuselli P, Gagnon IJ, Giza C, Hicks S, Howell DR, Kutcher SA, Lalonde C, Mannix RC, Master CL, Mayer AR, Osmond MH, Robillard R, Schneider KJ, Tanuseputro P, Terekhov I, Webster R, Wellington CL; TRANSCENDENT Concussion Integrated Discovery Program.","BMJ Open. 2025 Apr 22;15(4):e095292. doi: 10.1136/bmjopen-2024-095292.","Zemek R","BMJ Open","2025","2025/04/22","PMC12015710","","10.1136/bmjopen-2024-095292"
"40443937","Urban-rural disparities in fall risk among older Chinese adults: insights from machine learning-based predictive models","Lin L, Liu X, Cai C, Zheng Y, Li D, Hu G.","Front Public Health. 2025 May 15;13:1597853. doi: 10.3389/fpubh.2025.1597853. eCollection 2025.","Lin L","Front Public Health","2025","2025/05/30","PMC12121405","","10.3389/fpubh.2025.1597853"
"39451578","AML-DECODER: Advanced Machine Learning for HD-sEMG Signal Classification-Decoding Lateral Epicondylitis in Forearm Muscles","Shirzadi M, Martínez MR, Alonso JF, Serna LY, Chaler J, Mañanas MA, Marateb HR.","Diagnostics (Basel). 2024 Oct 10;14(20):2255. doi: 10.3390/diagnostics14202255.","Shirzadi M","Diagnostics (Basel)","2024","2024/10/25","PMC11505862","","10.3390/diagnostics14202255"
"33737679","Impact of comorbidity burden on mortality in patients with COVID-19 using the Korean health insurance database","Cho SI, Yoon S, Lee HJ.","Sci Rep. 2021 Mar 18;11(1):6375. doi: 10.1038/s41598-021-85813-2.","Cho SI","Sci Rep","2021","2021/03/19","PMC7973767","","10.1038/s41598-021-85813-2"
"38939659","Prediction of the Individual Aortic Stenosis Progression Rate and its Association With Clinical Outcomes","Venema CS, van Bergeijk KH, Hadjicharalambous D, Andreou T, Tromp J, Staal L, Krikken JA, van der Werf HW, van den Heuvel AFM, Douglas YL, Lipsic E, Voors AA, Wykrzykowska JJ.","JACC Adv. 2024 Mar 6;3(4):100879. doi: 10.1016/j.jacadv.2024.100879. eCollection 2024 Apr.","Venema CS","JACC Adv","2024","2024/06/28","PMC11198185","","10.1016/j.jacadv.2024.100879"
"33924993","Predictive Values of Preoperative Characteristics for 30-Day Mortality in Traumatic Hip Fracture Patients","Cao Y, Forssten MP, Mohammad Ismail A, Borg T, Ioannidis I, Montgomery S, Mohseni S.","J Pers Med. 2021 Apr 28;11(5):353. doi: 10.3390/jpm11050353.","Cao Y","J Pers Med","2021","2021/04/30","PMC8146802","","10.3390/jpm11050353"
"39349512","Efficacy of automated machine learning models and feature engineering for diagnosis of equivocal appendicitis using clinical and computed tomography findings","An J, Kim IS, Kim KJ, Park JH, Kang H, Kim HJ, Kim YS, Ahn JH.","Sci Rep. 2024 Sep 30;14(1):22658. doi: 10.1038/s41598-024-72889-9.","An J","Sci Rep","2024","2024/09/30","PMC11442641","","10.1038/s41598-024-72889-9"
"38253453","Predicting incident heart failure from population-based nationwide electronic health records: protocol for a model development and validation study","Nakao YM, Nadarajah R, Shuweihdi F, Nakao K, Fuat A, Moore J, Bates C, Wu J, Gale C.","BMJ Open. 2024 Jan 22;14(1):e073455. doi: 10.1136/bmjopen-2023-073455.","Nakao YM","BMJ Open","2024","2024/01/22","PMC10806764","","10.1136/bmjopen-2023-073455"
"34749708","Quantifying the impact of addressing data challenges in prediction of length of stay","Naemi A, Schmidt T, Mansourvar M, Ebrahimi A, Wiil UK.","BMC Med Inform Decis Mak. 2021 Oct 30;21(1):298. doi: 10.1186/s12911-021-01660-1.","Naemi A","BMC Med Inform Decis Mak","2021","2021/11/09","PMC8576901","","10.1186/s12911-021-01660-1"
"37460837","Machine learning-based prediction of in-ICU mortality in pneumonia patients","Jeon ET, Lee HJ, Park TY, Jin KN, Ryu B, Lee HW, Kim DH.","Sci Rep. 2023 Jul 17;13(1):11527. doi: 10.1038/s41598-023-38765-8.","Jeon ET","Sci Rep","2023","2023/07/17","PMC10352276","","10.1038/s41598-023-38765-8"
"34903103","Predictive models for cochlear implant outcomes: Performance, generalizability, and the impact of cohort size","Shafieibavani E, Goudey B, Kiral I, Zhong P, Jimeno-Yepes A, Swan A, Gambhir M, Buechner A, Kludt E, Eikelboom RH, Sucher C, Gifford RH, Rottier R, Plant K, Anjomshoa H.","Trends Hear. 2021 Jan-Dec;25:23312165211066174. doi: 10.1177/23312165211066174.","Shafieibavani E","Trends Hear","2021","2021/12/14","PMC8764462","","10.1177/23312165211066174"
"34910264","Diagnosing capillary leak in critically ill patients: development of an innovative scoring instrument for non-invasive detection","Wollborn J, Hassenzahl LO, Reker D, Staehle HF, Omlor AM, Baar W, Kaufmann KB, Ulbrich F, Wunder C, Utzolino S, Buerkle H, Kalbhenn J, Heinrich S, Goebel U.","Ann Intensive Care. 2021 Dec 15;11(1):175. doi: 10.1186/s13613-021-00965-8.","Wollborn J","Ann Intensive Care","2021","2021/12/15","PMC8674404","","10.1186/s13613-021-00965-8"
"33622955","Covidogram as a simple tool for predicting severe course of COVID-19: population-based study","Jarkovsky J, Benesova K, Cerny V, Razova J, Kala P, Dolina J, Majek O, Sebestova S, Bezdekova M, Melicharova H, Snajdrova L, Dusek L, Parenica J.","BMJ Open. 2021 Feb 23;11(2):e045442. doi: 10.1136/bmjopen-2020-045442.","Jarkovsky J","BMJ Open","2021","2021/02/24","PMC7907625","","10.1136/bmjopen-2020-045442"
"29885940","A clinical prediction model for cancer-associated venous thromboembolism: a development and validation study in two independent prospective cohorts","Pabinger I, van Es N, Heinze G, Posch F, Riedl J, Reitter EM, Di Nisio M, Cesarman-Maus G, Kraaijpoel N, Zielinski CC, Büller HR, Ay C.","Lancet Haematol. 2018 Jul;5(7):e289-e298. doi: 10.1016/S2352-3026(18)30063-2. Epub 2018 Jun 7.","Pabinger I","Lancet Haematol","2018","2018/06/11","PMC7338218","EMS86519","10.1016/S2352-3026(18)30063-2"
"39502227","Development and validation of a dynamic nomogram for short-term survival in acute heart failure patients with acute kidney injury upon ICU admission","Liao T, Su T, Lu Y, Huang L, Feng LH.","Heliyon. 2024 Oct 18;10(20):e39494. doi: 10.1016/j.heliyon.2024.e39494. eCollection 2024 Oct 30.","Liao T","Heliyon","2024","2024/11/06","PMC11535336","","10.1016/j.heliyon.2024.e39494"
"39385081","Development and validation of a prediction model for people with mild chronic kidney disease in Japanese individuals","Miki T, Sakoda T, Yamamoto K, Takeyama K, Hagiwara Y, Imaizumi T.","BMC Nephrol. 2024 Oct 9;25(1):339. doi: 10.1186/s12882-024-03786-6.","Miki T","BMC Nephrol","2024","2024/10/09","PMC11465907","","10.1186/s12882-024-03786-6"
"36069510","Pericoronary fat attenuation index-a new imaging biomarker and its diagnostic and prognostic utility: a systematic review and meta-analysis","Sagris M, Antonopoulos AS, Simantiris S, Oikonomou E, Siasos G, Tsioufis K, Tousoulis D.","Eur Heart J Cardiovasc Imaging. 2022 Nov 17;23(12):e526-e536. doi: 10.1093/ehjci/jeac174.","Sagris M","Eur Heart J Cardiovasc Imaging","2022","2022/09/07","PMC9840478","","10.1093/ehjci/jeac174"
"30530757","Personalized evidence based medicine: predictive approaches to heterogeneous treatment effects","Kent DM, Steyerberg E, van Klaveren D.","BMJ. 2018 Dec 10;363:k4245. doi: 10.1136/bmj.k4245.","Kent DM","BMJ","2018","2018/12/12","PMC6889830","","10.1136/bmj.k4245"
"34899827","Exploration of Potential miRNA Biomarkers and Prediction for Ovarian Cancer Using Artificial Intelligence","Hamidi F, Gilani N, Belaghi RA, Sarbakhsh P, Edgünlü T, Santaguida P.","Front Genet. 2021 Nov 25;12:724785. doi: 10.3389/fgene.2021.724785. eCollection 2021.","Hamidi F","Front Genet","2021","2021/12/13","PMC8656459","","10.3389/fgene.2021.724785"
"37596695","A predictive model for the risk of sepsis within 30 days of admission in patients with traumatic brain injury in the intensive care unit: a retrospective analysis based on MIMIC-IV database","Hu F, Zhu J, Zhang S, Wang C, Zhang L, Zhou H, Shi H.","Eur J Med Res. 2023 Aug 18;28(1):290. doi: 10.1186/s40001-023-01255-8.","Hu F","Eur J Med Res","2023","2023/08/18","PMC10436454","","10.1186/s40001-023-01255-8"
"34728455","Predicting patient-level new-onset atrial fibrillation from population-based nationwide electronic health records: protocol of FIND-AF for developing a precision medicine prediction model using artificial intelligence","Nadarajah R, Wu J, Frangi AF, Hogg D, Cowan C, Gale C.","BMJ Open. 2021 Nov 2;11(11):e052887. doi: 10.1136/bmjopen-2021-052887.","Nadarajah R","BMJ Open","2021","2021/11/03","PMC8565546","","10.1136/bmjopen-2021-052887"
"32153211","Replacing physical with virtual genetic tests: The importance of conscious methodological decisions","van Dijk WB, Schuit E.","Eur J Prev Cardiol. 2020 Oct;27(15):1637-1638. doi: 10.1177/2047487320904525. Epub 2020 Mar 10.","van Dijk WB","Eur J Prev Cardiol","2020","2020/03/11","PMC7549278","","10.1177/2047487320904525"
"38829877","Prognostic biomarkers of intracerebral hemorrhage identified using targeted proteomics and machine learning algorithms","Misra S, Kawamura Y, Singh P, Sengupta S, Nath M, Rahman Z, Kumar P, Kumar A, Aggarwal P, Srivastava AK, Pandit AK, Mohania D, Prasad K, Mishra NK, Vibha D.","PLoS One. 2024 Jun 3;19(6):e0296616. doi: 10.1371/journal.pone.0296616. eCollection 2024.","Misra S","PLoS One","2024","2024/06/03","PMC11146689","","10.1371/journal.pone.0296616"
"34194236","A Novel Radiomics Nomogram for the Prediction of Secondary Loss of Response to Infliximab in Crohn's Disease","Chen Y, Li H, Feng J, Suo S, Feng Q, Shen J.","J Inflamm Res. 2021 Jun 24;14:2731-2740. doi: 10.2147/JIR.S314912. eCollection 2021.","Chen Y","J Inflamm Res","2021","2021/07/01","PMC8238542","","10.2147/JIR.S314912"
"37435538","Construction and validation of a predictive risk model for nosocomial infections with MDRO in NICUs: a multicenter observational study","Zhou J, Luo F, Liang J, Cheng X, Chen X, Li L, Chen S.","Front Med (Lausanne). 2023 Jun 26;10:1193935. doi: 10.3389/fmed.2023.1193935. eCollection 2023.","Zhou J","Front Med (Lausanne)","2023","2023/07/12","PMC10332151","","10.3389/fmed.2023.1193935"
"37963695","Maternal near-miss prediction model development among pregnant women in Bahir Dar City administration, northwest Ethiopia: a study protocol","Workineh Y, Alene GD, Fekadu GA.","BMJ Open. 2023 Nov 14;13(11):e074215. doi: 10.1136/bmjopen-2023-074215.","Workineh Y","BMJ Open","2023","2023/11/14","PMC10649620","","10.1136/bmjopen-2023-074215"
"39886186","From prediction to practice: mitigating bias and data shift in machine-learning models for chemotherapy-induced organ dysfunction across unseen cancers","Watson M, Chambers P, Steventon L, Harmsworth King J, Ercia A, Shaw H, Al Moubayed N.","BMJ Oncol. 2024 Nov 2;3(1):e000430. doi: 10.1136/bmjonc-2024-000430. eCollection 2024.","Watson M","BMJ Oncol","2024","2025/01/31","PMC11557724","","10.1136/bmjonc-2024-000430"
"40251301","Automated pain detection using facial expression in adult patients with a customized spatial temporal attention long short-term memory (STA-LSTM) network","Tan CW, Du T, Teo JC, Chan DXH, Kong WM, Sng BL.","Sci Rep. 2025 Apr 18;15(1):13429. doi: 10.1038/s41598-025-97885-5.","Tan CW","Sci Rep","2025","2025/04/18","PMC12008390","","10.1038/s41598-025-97885-5"
"35365520","Development and validation of multivariable machine learning algorithms to predict risk of cancer in symptomatic patients referred urgently from primary care: a diagnostic accuracy study","Savage R, Messenger M, Neal RD, Ferguson R, Johnston C, Lloyd KL, Neal MD, Sansom N, Selby P, Sharma N, Shinkins B, Skinner JR, Tully G, Duffy S, Hall G.","BMJ Open. 2022 Apr 1;12(4):e053590. doi: 10.1136/bmjopen-2021-053590.","Savage R","BMJ Open","2022","2022/04/02","PMC8977764","","10.1136/bmjopen-2021-053590"
"33926522","Early assessment of shear wave elastography parameters foresees the response to neoadjuvant chemotherapy in patients with invasive breast cancer","Gu J, Polley EC, Denis M, Carter JM, Pruthi S, Gregory AV, Boughey JC, Fazzio RT, Fatemi M, Alizad A.","Breast Cancer Res. 2021 Apr 29;23(1):52. doi: 10.1186/s13058-021-01429-4.","Gu J","Breast Cancer Res","2021","2021/04/30","PMC8082810","","10.1186/s13058-021-01429-4"
"38419572","Clinical Characteristics, Risk Factors, and Outcomes of Acute Pulmonary Embolism in Thailand: 6-Year Retrospective Study","Pirompanich P, Sathitakorn O, Suppakomonnun T, Sapankaew T.","Tuberc Respir Dis (Seoul). 2024 Jul;87(3):349-356. doi: 10.4046/trd.2023.0108. Epub 2024 Feb 29.","Pirompanich P","Tuberc Respir Dis (Seoul)","2024","2024/02/29","PMC11222097","","10.4046/trd.2023.0108"
"38124136","How to co-design a prototype of a clinical practice tool: a framework with practical guidance and a case study","Woodward M, Dixon-Woods M, Randall W, Walker C, Hughes C, Blackwell S, Dewick L, Bahl R, Draycott T, Winter C, Ansari A, Powell A, Willars J, Brown IAF, Olsson A, Richards N, Leeding J, Hinton L, Burt J, Maistrello G, Davies C; Thiscovery Authorship Group; ABC Contributor Group; van der Scheer JW.","BMJ Qual Saf. 2024 Mar 25;33(4):258-270. doi: 10.1136/bmjqs-2023-016196.","Woodward M","BMJ Qual Saf","2024","2023/12/21","PMC10982632","","10.1136/bmjqs-2023-016196"
"35450263","Developing Machine Learning Algorithms to Support Patient-centered, Value-based Carpal Tunnel Decompression Surgery","Harrison CJ, Geoghegan L, Sidey-Gibbons CJ, Stirling PHC, McEachan JE, Rodrigues JN.","Plast Reconstr Surg Glob Open. 2022 Apr 18;10(4):e4279. doi: 10.1097/GOX.0000000000004279. eCollection 2022 Apr.","Harrison CJ","Plast Reconstr Surg Glob Open","2022","2022/04/22","PMC9015194","","10.1097/GOX.0000000000004279"
"30635022","Predicting mortality in patients undergoing VA-ECMO after coronary artery bypass grafting: the REMEMBER score","Wang L, Yang F, Wang X, Xie H, Fan E, Ogino M, Brodie D, Wang H, Hou X.","Crit Care. 2019 Jan 11;23(1):11. doi: 10.1186/s13054-019-2307-y.","Wang L","Crit Care","2019","2019/01/13","PMC6330483","","10.1186/s13054-019-2307-y"
"36713608","Applications of artificial intelligence/machine learning approaches in cardiovascular medicine: a systematic review with recommendations","Friedrich S, Groß S, König IR, Engelhardt S, Bahls M, Heinz J, Huber C, Kaderali L, Kelm M, Leha A, Rühl J, Schaller J, Scherer C, Vollmer M, Seidler T, Friede T.","Eur Heart J Digit Health. 2021 Jun 8;2(3):424-436. doi: 10.1093/ehjdh/ztab054. eCollection 2021 Sep.","Friedrich S","Eur Heart J Digit Health","2021","2023/01/30","PMC9707954","","10.1093/ehjdh/ztab054"
"32107452","Prediction model and assessment of probability of incident hypertension: the Rural Chinese Cohort Study","Wang B, Liu Y, Sun X, Yin Z, Li H, Ren Y, Zhao Y, Zhang R, Zhang M, Hu D.","J Hum Hypertens. 2021 Jan;35(1):74-84. doi: 10.1038/s41371-020-0314-8. Epub 2020 Feb 27.","Wang B","J Hum Hypertens","2021","2020/02/29","","","10.1038/s41371-020-0314-8"
"38558121","Long-term reliability of the phospholamban (PLN) p.(Arg14del) risk model in predicting major ventricular arrhythmia: a landmark study","van der Heide MYC, Verstraelen TE, van Lint FHM, Bosman LP, de Brouwer R, Proost VM, van Drie E, Taha K, Zwinderman AH, Dickhoff C, Schoonderwoerd BA, Germans T, Houweling AC, Gimeno-Blanes JR, van der Zwaag PA, de Boer RA, Cox MGPJ, van Tintelen JP, Wilde AAM.","Europace. 2024 Mar 30;26(4):euae069. doi: 10.1093/europace/euae069.","van der Heide MYC","Europace","2024","2024/04/01","PMC10983074","","10.1093/europace/euae069"
"38453237","External validation and application of the Diabetes Population Risk Tool (DPoRT) for prediction of type 2 diabetes onset in the US population","Kornas K, Tait C, Negatu E, Rosella LC.","BMJ Open Diabetes Res Care. 2024 Mar 7;12(2):e003905. doi: 10.1136/bmjdrc-2023-003905.","Kornas K","BMJ Open Diabetes Res Care","2024","2024/03/07","PMC10921488","","10.1136/bmjdrc-2023-003905"
