PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
38958864,Drug-related emergency department visits: external validation of an assessment tool in a general emergency department population,"Nymoen LD, Pettersen JLS, Flatebø TE, Øie E, Viktil KK.",Int J Clin Pharm. 2024 Dec;46(6):1327-1334. doi: 10.1007/s11096-024-01760-8. Epub 2024 Jul 3.,Nymoen LD,Int J Clin Pharm,2024,2024/07/03,PMC11576811,,10.1007/s11096-024-01760-8
38093215,The endorsement of general and artificial intelligence reporting guidelines in radiological journals: a meta-research study,"Zhong J, Xing Y, Lu J, Zhang G, Mao S, Chen H, Yin Q, Cen Q, Jiang R, Hu Y, Ding D, Ge X, Zhang H, Yao W.",BMC Med Res Methodol. 2023 Dec 13;23(1):292. doi: 10.1186/s12874-023-02117-x.,Zhong J,BMC Med Res Methodol,2023,2023/12/13,PMC10717715,,10.1186/s12874-023-02117-x
39587159,A predictive model for post-COVID-19 pulmonary parenchymal abnormalities based on dual-center data,"Yao X, Wu J, Zou W, Lin X, Xie B.",Sci Rep. 2024 Nov 26;14(1):29257. doi: 10.1038/s41598-024-79715-2.,Yao X,Sci Rep,2024,2024/11/25,PMC11589148,,10.1038/s41598-024-79715-2
38929614,Inflammatory Biomarkers to Predict Major Adverse Cardiovascular Events in Patients with Carotid Artery Stenosis,"Li B, Shaikh F, Zamzam A, Abdin R, Qadura M.",Medicina (Kaunas). 2024 Jun 18;60(6):997. doi: 10.3390/medicina60060997.,Li B,Medicina (Kaunas),2024,2024/06/27,PMC11205582,,10.3390/medicina60060997
38421482,"Prediction of 30-day, 90-day, and 1-year mortality after colorectal cancer surgery using a data-driven approach","Bräuner KB, Tsouchnika A, Mashkoor M, Williams R, Rosen AW, Hartwig MFS, Bulut M, Dohrn N, Rijnbeek P, Gögenur I.",Int J Colorectal Dis. 2024 Feb 29;39(1):31. doi: 10.1007/s00384-024-04607-w.,Bräuner KB,Int J Colorectal Dis,2024,2024/02/29,PMC10904562,,10.1007/s00384-024-04607-w
34264977,Quick sequential organ failure assessment score combined with other sepsis-related risk factors to predict in-hospital mortality: Post-hoc analysis of prospective multicenter study data,"Ueno R, Masubuchi T, Shiraishi A, Gando S, Abe T, Kushimoto S, Mayumi T, Fujishima S, Hagiwara A, Hifumi T, Endo A, Komatsu T, Kotani J, Okamoto K, Sasaki J, Shiino Y, Umemura Y.",PLoS One. 2021 Jul 15;16(7):e0254343. doi: 10.1371/journal.pone.0254343. eCollection 2021.,Ueno R,PLoS One,2021,2021/07/15,PMC8282038,,10.1371/journal.pone.0254343
40046831,"Genetics, primary care records and lifestyle factors for short-term dynamic risk prediction of colorectal cancer: prospective study of asymptomatic and symptomatic UK Biobank participants","Ip S, Harrison H, Usher-Smith JA, Barclay ME, Tyrer J, Dennis J, Yang X, Lush M, Renzi C, Pashayan N, Denaxas S, Lyratzopoulos G, Antoniou AC, Wood AM.",BMJ Oncol. 2025 Feb 18;4(1):e000336. doi: 10.1136/bmjonc-2024-000336. eCollection 2025.,Ip S,BMJ Oncol,2025,2025/03/06,PMC11880779,,10.1136/bmjonc-2024-000336
40079226,Prediction of dementia using CT imaging in stroke (PRODUCTS),"Hafdi M, Taylor-Rowan M, Drozdowska B, Elliott E, McGuire L, Richard E, Quinn TJ.",Eur Stroke J. 2025 Mar 13:23969873251325076. doi: 10.1177/23969873251325076. Online ahead of print.,Hafdi M,Eur Stroke J,2025,2025/03/13,PMC11907507,,10.1177/23969873251325076
40095613,Defining and Evaluating the Impact of Bleeding Severity on Time to Endoscopy and Mortality Risk: A Prospective Multicenter Cohort Study,"Marmo C, Bucci C, Soncini M, Riccioni ME, Marmo R, On Behalf Of The Gised Study Group.",J Clin Med. 2025 Feb 28;14(5):1643. doi: 10.3390/jcm14051643.,Marmo C,J Clin Med,2025,2025/03/17,PMC11899910,,10.3390/jcm14051643
39487145,Boosting the accuracy of existing models by updating and extending: using a multicenter COVID-19 ICU cohort as a proxy,"Meijs DAM, Wynants L, van Kuijk SMJ, Scheeren CIE, Hana A, Mehagnoul-Schipper J, Stessel B, Vander Laenen M, Cox EGM, Sels JEM, Smits LJM, Bickenbach J, Mesotten D, van der Horst ICC, Marx G, van Bussel BCT; CoDaP Investigators.",Sci Rep. 2024 Nov 1;14(1):26344. doi: 10.1038/s41598-024-70333-6.,Meijs DAM,Sci Rep,2024,2024/11/02,PMC11530535,,10.1038/s41598-024-70333-6
40106366,"Identifying Data-Driven Clinical Subgroups for Cervical Cancer Prevention With Machine Learning: Population-Based, External, and Diagnostic Validation Study","Lu Z, Dong B, Cai H, Tian T, Wang J, Fu L, Wang B, Zhang W, Lin S, Tuo X, Wang J, Yang T, Huang X, Zheng Z, Xue H, Xu S, Liu S, Sun P, Zou H.",JMIR Public Health Surveill. 2025 Mar 19;11:e67840. doi: 10.2196/67840.,Lu Z,JMIR Public Health Surveill,2025,2025/03/19,PMC11939026,,10.2196/67840
33151391,Pancreas image mining: a systematic review of radiomics,"Abunahel BM, Pontre B, Kumar H, Petrov MS.",Eur Radiol. 2021 May;31(5):3447-3467. doi: 10.1007/s00330-020-07376-6. Epub 2020 Nov 5.,Abunahel BM,Eur Radiol,2021,2020/11/05,,,10.1007/s00330-020-07376-6
25775278,The National Institutes of Health and guidance for reporting preclinical research,"Moher D, Avey M, Antes G, Altman DG.",BMC Med. 2015 Feb 17;13:34. doi: 10.1186/s12916-015-0284-9.,Moher D,BMC Med,2015,2015/03/17,PMC4332445,,10.1186/s12916-015-0284-9
26313682,Refining Prognosis in Lung Cancer: A Report on the Quality and Relevance of Clinical Prognostic Tools,"Mahar AL, Compton C, McShane LM, Halabi S, Asamura H, Rami-Porta R, Groome PA; Molecular Modellers Working Group of American Joint Committee on Cancer.",J Thorac Oncol. 2015 Nov;10(11):1576-89. doi: 10.1097/JTO.0000000000000652.,Mahar AL,J Thorac Oncol,2015,2015/08/28,PMC4636439,NIHMS710827,10.1097/JTO.0000000000000652
27334381,External validation of clinical prediction models using big datasets from e-health records or IPD meta-analysis: opportunities and challenges,"Riley RD, Ensor J, Snell KI, Debray TP, Altman DG, Moons KG, Collins GS.",BMJ. 2016 Jun 22;353:i3140. doi: 10.1136/bmj.i3140.,Riley RD,BMJ,2016,2016/06/24,PMC4916924,,10.1136/bmj.i3140
29614671,"A Blood Test for Alzheimer's Disease: Progress, Challenges, and Recommendations","Kiddle SJ, Voyle N, Dobson RJB.",J Alzheimers Dis. 2018;64(s1):S289-S297. doi: 10.3233/JAD-179904.,Kiddle SJ,J Alzheimers Dis,2018,2018/04/05,PMC6010156,EMS75806,10.3233/JAD-179904
29276621,Developing a novel risk prediction model for severe malarial anemia,"Brickley EB, Kabyemela E, Kurtis JD, Fried M, Wood AM, Duffy PE.",Glob Health Epidemiol Genom. 2017 Sep 11;2:e14. doi: 10.1017/gheg.2017.8. eCollection 2017.,Brickley EB,Glob Health Epidemiol Genom,2017,2017/12/26,PMC5732579,,10.1017/gheg.2017.8
33693684,A Biomarker-based Biological Age in UK Biobank: Composition and Prediction of Mortality and Hospital Admissions,"Chan MS, Arnold M, Offer A, Hammami I, Mafham M, Armitage J, Perera R, Parish S.",J Gerontol A Biol Sci Med Sci. 2021 Jun 14;76(7):1295-1302. doi: 10.1093/gerona/glab069.,Chan MS,J Gerontol A Biol Sci Med Sci,2021,2021/03/11,PMC8202154,,10.1093/gerona/glab069
37247330,SCORE2-Diabetes: 10-year cardiovascular risk estimation in type 2 diabetes in Europe,SCORE2-Diabetes Working Group and the ESC Cardiovascular Risk Collaboration.,Eur Heart J. 2023 Jul 21;44(28):2544-2556. doi: 10.1093/eurheartj/ehad260.,SCORE2-Diabetes Working Group and the ESC Cardiovascular Risk Collaboration,Eur Heart J,2023,2023/05/29,PMC10361012,,10.1093/eurheartj/ehad260
36593578,"On the 12th Day of Christmas, a Statistician Sent to Me . .","Riley RD, Cole TJ, Deeks J, Kirkham JJ, Morris J, Perera R, Wade A, Collins GS.",BMJ. 2022 Dec 20;379:e072883. doi: 10.1136/bmj-2022-072883.,Riley RD,BMJ,2022,2023/01/02,PMC9844255,,10.1136/bmj-2022-072883
36060542,Clinical deployment environments: Five pillars of translational machine learning for health,"Harris S, Bonnici T, Keen T, Lilaonitkul W, White MJ, Swanepoel N.",Front Digit Health. 2022 Aug 19;4:939292. doi: 10.3389/fdgth.2022.939292. eCollection 2022.,Harris S,Front Digit Health,2022,2022/09/05,PMC9437594,,10.3389/fdgth.2022.939292
34927673,Forecasting stroke-like episodes and outcomes in mitochondrial disease,"Ng YS, Lax NZ, Blain AP, Erskine D, Baker MR, Polvikoski T, Thomas RH, Morris CM, Lai M, Whittaker RG, Gebbels A, Winder A, Hall J, Feeney C, Farrugia ME, Hirst C, Roberts M, Lawthom C, Chrysostomou A, Murphy K, Baird T, Maddison P, Duncan C, Poulton J, Nesbitt V, Hanna MG, Pitceathly RDS, Taylor RW, Blakely EL, Schaefer AM, Turnbull DM, McFarland R, Gorman GS.",Brain. 2022 Apr 18;145(2):542-554. doi: 10.1093/brain/awab353.,Ng YS,Brain,2022,2021/12/20,PMC9014738,,10.1093/brain/awab353
36261855,Development and validation of personalised risk prediction models for early detection and diagnosis of primary liver cancer among the English primary care population using the QResearch® database: research protocol and statistical analysis plan,"Liao W, Jepsen P, Coupland C, Innes H, Matthews PC, Campbell C, Barnes E, Hippisley-Cox J; DeLIVER consortium.",Diagn Progn Res. 2022 Oct 20;6(1):21. doi: 10.1186/s41512-022-00133-x.,Liao W,Diagn Progn Res,2022,2022/10/19,PMC9583476,,10.1186/s41512-022-00133-x
35026997,Completeness of reporting of clinical prediction models developed using supervised machine learning: a systematic review,"Andaur Navarro CL, Damen JAA, Takada T, Nijman SWJ, Dhiman P, Ma J, Collins GS, Bajpai R, Riley RD, Moons KGM, Hooft L.",BMC Med Res Methodol. 2022 Jan 13;22(1):12. doi: 10.1186/s12874-021-01469-6.,Andaur Navarro CL,BMC Med Res Methodol,2022,2022/01/14,PMC8759172,,10.1186/s12874-021-01469-6
37831139,Combination of computed tomography angiography with coronary artery calcium score for improved diagnosis of coronary artery disease: a collaborative meta-analysis of stable chest pain patients referred for invasive coronary angiography,"Mohamed M, Bosserdt M, Wieske V, Dubourg B, Alkadhi H, Garcia MJ, Leschka S, Zimmermann E, Shabestari AA, Nørgaard BL, Meijs MFL, Øvrehus KA, Diederichsen ACP, Knuuti J, Halvorsen BA, Mendoza-Rodriguez V, Wan YL, Bettencourt N, Martuscelli E, Buechel RR, Mickley H, Sun K, Muraglia S, Kaufmann PA, Herzog BA, Tardif JC, Schütz GM, Laule M, Newby DE, Achenbach S, Budoff M, Haase R, Biavati F, Mézquita AV, Schlattmann P, Dewey M; COME-CCT.",Eur Radiol. 2024 Apr;34(4):2426-2436. doi: 10.1007/s00330-023-10223-z. Epub 2023 Oct 13.,Mohamed M,Eur Radiol,2024,2023/10/13,PMC10957619,,10.1007/s00330-023-10223-z
37555242,Derivation of a Multivariable Psoriatic Arthritis Risk Estimation Tool (PRESTO): A Step Towards Prevention,"Eder L, Lee KA, Chandran V, Widdifield J, Drucker AM, Ritchlin C, Rosen CF, Cook RJ, Gladman DD.",Arthritis Rheumatol. 2025 Jun;77(6):686-695. doi: 10.1002/art.42661. Epub 2023 Oct 24.,Eder L,Arthritis Rheumatol,2025,2023/08/09,PMC12123250,,10.1002/art.42661
40487722,Uncertainties in outcome modelling in radiation oncology,"Dünger L, Mäusel E, Zwanenburg A, Löck S.",Phys Imaging Radiat Oncol. 2025 May 7;34:100774. doi: 10.1016/j.phro.2025.100774. eCollection 2025 Apr.,Dünger L,Phys Imaging Radiat Oncol,2025,2025/06/09,PMC12145719,,10.1016/j.phro.2025.100774
36935090,Overinterpretation of findings in machine learning prediction model studies in oncology: a systematic review,"Dhiman P, Ma J, Andaur Navarro CL, Speich B, Bullock G, Damen JAA, Hooft L, Kirtley S, Riley RD, Van Calster B, Moons KGM, Collins GS.",J Clin Epidemiol. 2023 May;157:120-133. doi: 10.1016/j.jclinepi.2023.03.012. Epub 2023 Mar 17.,Dhiman P,J Clin Epidemiol,2023,2023/03/19,PMC11913775,,10.1016/j.jclinepi.2023.03.012
38349417,Application of magnetic resonance imaging radiomics in endometrial cancer: a systematic review and meta-analysis,"Huang ML, Ren J, Jin ZY, Liu XY, Li Y, He YL, Xue HD.",Radiol Med. 2024 Mar;129(3):439-456. doi: 10.1007/s11547-024-01765-3. Epub 2024 Feb 13.,Huang ML,Radiol Med,2024,2024/02/13,,,10.1007/s11547-024-01765-3
31814209,Theranostic markers for personalized therapy of spider phobia: Methods of a bicentric external cross-validation machine learning approach,"Schwarzmeier H, Leehr EJ, Böhnlein J, Seeger FR, Roesmann K, Gathmann B, Herrmann MJ, Siminski N, Junghöfer M, Straube T, Grotegerd D, Dannlowski U.",Int J Methods Psychiatr Res. 2020 Jun;29(2):e1812. doi: 10.1002/mpr.1812. Epub 2019 Dec 8.,Schwarzmeier H,Int J Methods Psychiatr Res,2020,2019/12/10,PMC7301283,,10.1002/mpr.1812
39450618,Prognostic prediction models for adverse birth outcomes: A systematic review,"Muche AA, Baruda LL, Pons-Duran C, Fite RO, Gelaye KA, Yalew AW, Tadesse L, Bekele D, Tolera G, Chan GJ, Berhan Y.",J Glob Health. 2024 Oct 25;14:04214. doi: 10.7189/jogh.14.04214.,Muche AA,J Glob Health,2024,2024/10/25,PMC11503507,,10.7189/jogh.14.04214
32908264,Illuminating the dark spaces of healthcare with ambient intelligence,"Haque A, Milstein A, Fei-Fei L.",Nature. 2020 Sep;585(7824):193-202. doi: 10.1038/s41586-020-2669-y. Epub 2020 Sep 9.,Haque A,Nature,2020,2020/09/10,,,10.1038/s41586-020-2669-y
32914270,Development and internal validation of prediction models for persistence of self-reported orofacial pain in the follow-up of patients with myofascial pain,"Su N, Lobbezoo F, van Selms MKA, van der Heijden GJMG.",Clin Oral Investig. 2021 May;25(5):2583-2594. doi: 10.1007/s00784-020-03570-4. Epub 2020 Sep 10.,Su N,Clin Oral Investig,2021,2020/09/11,PMC8060172,,10.1007/s00784-020-03570-4
33059628,Quad test for fetal aneuploidy screening as a predictor of small-for-gestational age fetuses: a population-based study,"Boonpiam R, Wanapirak C, Sirichotiyakul S, Sekararithi R, Traisrisilp K, Tongsong T.",BMC Pregnancy Childbirth. 2020 Oct 15;20(1):621. doi: 10.1186/s12884-020-03298-9.,Boonpiam R,BMC Pregnancy Childbirth,2020,2020/10/16,PMC7559175,,10.1186/s12884-020-03298-9
38264701,Automatic triage of twelve-lead electrocardiograms using deep convolutional neural networks: a first implementation study,"van de Leur RR, van Sleuwen MTGM, Zwetsloot PM, van der Harst P, Doevendans PA, Hassink RJ, van Es R.",Eur Heart J Digit Health. 2023 Nov 8;5(1):89-96. doi: 10.1093/ehjdh/ztad070. eCollection 2024 Jan.,van de Leur RR,Eur Heart J Digit Health,2023,2024/01/24,PMC10802816,,10.1093/ehjdh/ztad070
36289574,Transparent transdisciplinary reporting in geriatric research using the EQUATOR Network,"Carpenter CR, Gill TM.",J Am Geriatr Soc. 2022 Dec;70(12):3352-3355. doi: 10.1111/jgs.18097. Epub 2022 Oct 26.,Carpenter CR,J Am Geriatr Soc,2022,2022/10/27,PMC9772164,NIHMS1842740,10.1111/jgs.18097
34113975,Prediction of ventricular arrhythmia in phospholamban p.Arg14del mutation carriers-reaching the frontiers of individual risk prediction,"Verstraelen TE, van Lint FHM, Bosman LP, de Brouwer R, Proost VM, Abeln BGS, Taha K, Zwinderman AH, Dickhoff C, Oomen T, Schoonderwoerd BA, Kimman GP, Houweling AC, Gimeno-Blanes JR, Asselbergs FW, van der Zwaag PA, de Boer RA, van den Berg MP, van Tintelen JP, Wilde AAM.",Eur Heart J. 2021 Jul 31;42(29):2842-2850. doi: 10.1093/eurheartj/ehab294.,Verstraelen TE,Eur Heart J,2021,2021/06/11,PMC8325776,,10.1093/eurheartj/ehab294
33875417,Predicting the risk of prostate cancer in asymptomatic men: a cohort study to develop and validate a novel algorithm,"Hippisley-Cox J, Coupland C.",Br J Gen Pract. 2021 Apr 29;71(706):e364-e371. doi: 10.3399/bjgp20X714137. Print 2021 May.,Hippisley-Cox J,Br J Gen Pract,2021,2021/04/20,PMC8087311,,10.3399/bjgp20X714137
38411285,Scoring system for diagnosis and pretreatment risk assessment of neuroblastoma using urinary biomarker combinations,"Amano H, Uchida H, Harada K, Narita A, Fumino S, Yamada Y, Kumano S, Abe M, Ishigaki T, Sakairi M, Shirota C, Tainaka T, Sumida W, Yokota K, Makita S, Karakawa S, Mitani Y, Matsumoto S, Tomioka Y, Muramatsu H, Nishio N, Osawa T, Taguri M, Koh K, Tajiri T, Kato M, Matsumoto K, Takahashi Y, Hinoki A.",Cancer Sci. 2024 May;115(5):1634-1645. doi: 10.1111/cas.16116. Epub 2024 Feb 27.,Amano H,Cancer Sci,2024,2024/02/27,PMC11093204,,10.1111/cas.16116
37990064,"Novel biomarker SARIFA in colorectal cancer: highly prognostic, not genetically driven and histologic indicator of a distinct tumor biology","Reitsam NG, Grozdanov V, Löffler CML, Muti HS, Grosser B, Kather JN, Märkl B.",Cancer Gene Ther. 2024 Feb;31(2):207-216. doi: 10.1038/s41417-023-00695-y. Epub 2023 Nov 22.,Reitsam NG,Cancer Gene Ther,2024,2023/11/22,PMC10874891,,10.1038/s41417-023-00695-y
36254567,A Nomogram for Predicting Liver Metastasis of Lymph-Node Positive Luminal B HER2 Negative Subtype Breast Cancer by Analyzing the Clinicopathological Characteristics of Patients with Breast Cancer,"Yue Y, Liang J, Wu Y, Tong W, Li D, Cao X, Wang X.",Technol Cancer Res Treat. 2022 Jan-Dec;21:15330338221132669. doi: 10.1177/15330338221132669.,Yue Y,Technol Cancer Res Treat,2022,2022/10/18,PMC9580102,,10.1177/15330338221132669
32894373,Predictive value of quantitative (18)F-FDG-PET radiomics analysis in patients with head and neck squamous cell carcinoma,"Martens RM, Koopman T, Noij DP, Pfaehler E, Übelhör C, Sharma S, Vergeer MR, Leemans CR, Hoekstra OS, Yaqub M, Zwezerijnen GJ, Heymans MW, Peeters CFW, de Bree R, de Graaf P, Castelijns JA, Boellaard R.",EJNMMI Res. 2020 Sep 7;10(1):102. doi: 10.1186/s13550-020-00686-2.,Martens RM,EJNMMI Res,2020,2020/09/07,PMC7477048,,10.1186/s13550-020-00686-2
32971838,Radiation-Induced Hypothyroidism in Patients with Oropharyngeal Cancer Treated with IMRT: Independent and External Validation of Five Normal Tissue Complication Probability Models,"Nowicka Z, Tomasik B, Papis-Ubych A, Bibik R, Graczyk Ł, Latusek T, Rutkowski T, Wyka K, Fijuth J, Schoenfeld JD, Chałubińska-Fendler J, Fendler W.",Cancers (Basel). 2020 Sep 22;12(9):2716. doi: 10.3390/cancers12092716.,Nowicka Z,Cancers (Basel),2020,2020/09/25,PMC7563778,,10.3390/cancers12092716
38373998,"Recent advances in polygenic scores: translation, equitability, methods and FAIR tools","Xiang R, Kelemen M, Xu Y, Harris LW, Parkinson H, Inouye M, Lambert SA.",Genome Med. 2024 Feb 19;16(1):33. doi: 10.1186/s13073-024-01304-9.,Xiang R,Genome Med,2024,2024/02/19,PMC10875792,,10.1186/s13073-024-01304-9
35271664,Utility of machine learning in developing a predictive model for early-age-onset colorectal neoplasia using electronic health records,"Hussan H, Zhao J, Badu-Tawiah AK, Stanich P, Tabung F, Gray D, Ma Q, Kalady M, Clinton SK.",PLoS One. 2022 Mar 10;17(3):e0265209. doi: 10.1371/journal.pone.0265209. eCollection 2022.,Hussan H,PLoS One,2022,2022/03/10,PMC9064446,,10.1371/journal.pone.0265209
31411290,"Is ProACS Score Just another Risk Stratification Score, or is it Ready for Implementation in Clinical Practice?",Timóteo AT.,Arq Bras Cardiol. 2019 Aug 8;113(1):31-32. doi: 10.5935/abc.20190122.,Timóteo AT,Arq Bras Cardiol,2019,2019/08/15,PMC6684173,,10.5935/abc.20190122
36625943,Development and external validation of a machine learning-based prediction model for the cancer-related fatigue diagnostic screening in adult cancer patients: a cross-sectional study in China,"Du L, Du J, Yang M, Xu Q, Huang J, Tan W, Xu T, Wang L, Nie W, Zhao L.",Support Care Cancer. 2023 Jan 10;31(2):106. doi: 10.1007/s00520-022-07570-w.,Du L,Support Care Cancer,2023,2023/01/10,,,10.1007/s00520-022-07570-w
36689445,"Anticholinergic burden measures, symptoms, and fall-associated risk in older adults with polypharmacy: Development and validation of a prognostic model","Dinh TS, Meid AD, Rudolf H, Brueckle MS, González-González AI, Bencheva V, Gogolin M, Snell KIE, Elders PJM, Thuermann PA, Donner-Banzhoff N, Blom JW, van den Akker M, Gerlach FM, Harder S, Thiem U, Glasziou PP, Haefeli WE, Muth C.",PLoS One. 2023 Jan 23;18(1):e0280907. doi: 10.1371/journal.pone.0280907. eCollection 2023.,Dinh TS,PLoS One,2023,2023/01/23,PMC9870119,,10.1371/journal.pone.0280907
36528237,"Defining the serum proteomic signature of hepatic steatosis, inflammation, ballooning and fibrosis in non-alcoholic fatty liver disease","Sanyal AJ, Williams SA, Lavine JE, Neuschwander-Tetri BA, Alexander L, Ostroff R, Biegel H, Kowdley KV, Chalasani N, Dasarathy S, Diehl AM, Loomba R, Hameed B, Behling C, Kleiner DE, Karpen SJ, Williams J, Jia Y, Yates KP, Tonascia J.",J Hepatol. 2023 Apr;78(4):693-703. doi: 10.1016/j.jhep.2022.11.029. Epub 2022 Dec 14.,Sanyal AJ,J Hepatol,2023,2022/12/17,PMC10165617,NIHMS1889993,10.1016/j.jhep.2022.11.029
35243024,Prediction models for treatment-induced cardiac toxicity in patients with non-small-cell lung cancer: A systematic review and meta-analysis,"Tohidinezhad F, Pennetta F, van Loon J, Dekker A, de Ruysscher D, Traverso A.",Clin Transl Radiat Oncol. 2022 Feb 22;33:134-144. doi: 10.1016/j.ctro.2022.02.007. eCollection 2022 Mar.,Tohidinezhad F,Clin Transl Radiat Oncol,2022,2022/03/04,PMC8881199,,10.1016/j.ctro.2022.02.007
35535237,Dengue Early Warning System as Outbreak Prediction Tool: A Systematic Review,"Baharom M, Ahmad N, Hod R, Abdul Manaf MR.",Risk Manag Healthc Policy. 2022 May 3;15:871-886. doi: 10.2147/RMHP.S361106. eCollection 2022.,Baharom M,Risk Manag Healthc Policy,2022,2022/05/10,PMC9078425,,10.2147/RMHP.S361106
35628029,Impact of System and Diagnostic Errors on Medical Litigation Outcomes: Machine Learning-Based Prediction Models,"Yamamoto N, Sukegawa S, Watari T.",Healthcare (Basel). 2022 May 12;10(5):892. doi: 10.3390/healthcare10050892.,Yamamoto N,Healthcare (Basel),2022,2022/05/28,PMC9140545,,10.3390/healthcare10050892
30658456,Driving Type 2 Diabetes Risk Scores into Clinical Practice: Performance Analysis in Hospital Settings,"Martinez-Millana A, Argente-Pla M, Valdivieso Martinez B, Traver Salcedo V, Merino-Torres JF.",J Clin Med. 2019 Jan 17;8(1):107. doi: 10.3390/jcm8010107.,Martinez-Millana A,J Clin Med,2019,2019/01/20,PMC6352264,,10.3390/jcm8010107
36611323,A Hybrid System of Braden Scale and Machine Learning to Predict Hospital-Acquired Pressure Injuries (Bedsores): A Retrospective Observational Cohort Study,"Dweekat OY, Lam SS, McGrath L.",Diagnostics (Basel). 2022 Dec 22;13(1):31. doi: 10.3390/diagnostics13010031.,Dweekat OY,Diagnostics (Basel),2022,2023/01/08,PMC9818183,,10.3390/diagnostics13010031
35441250,The Digital Future of Heart Failure Care,"Cowie MR, McBeath KCC, Angermann CE.",Curr Heart Fail Rep. 2022 Jun;19(3):109-113. doi: 10.1007/s11897-022-00547-0. Epub 2022 Apr 19.,Cowie MR,Curr Heart Fail Rep,2022,2022/04/20,PMC9017407,,10.1007/s11897-022-00547-0
35804024,A novel prognostic model for malignant patients with Gram-negative bacteremia based on real-world research,"Ni S, Xu P, Zhang K, Zou H, Luo H, Liu C, Li Y, Li Y, Wang D, Zhang R, Zu R.",Sci Rep. 2022 Jul 8;12(1):11644. doi: 10.1038/s41598-022-15126-5.,Ni S,Sci Rep,2022,2022/07/08,PMC9270414,,10.1038/s41598-022-15126-5
35574416,A Nomogram to Predict Recurrence-Free Survival Following Surgery for Vestibular Schwannoma,"Zhang Z, Zhang D, Shi X, Tao B, Liu Y, Zhang J.",Front Oncol. 2022 Apr 28;12:838112. doi: 10.3389/fonc.2022.838112. eCollection 2022.,Zhang Z,Front Oncol,2022,2022/05/16,PMC9097914,,10.3389/fonc.2022.838112
34983764,"Using machine learning to predict blood culture outcomes in the emergency department: a single-centre, retrospective, observational study","Boerman AW, Schinkel M, Meijerink L, van den Ende ES, Pladet LC, Scholtemeijer MG, Zeeuw J, van der Zaag AY, Minderhoud TC, Elbers PWG, Wiersinga WJ, de Jonge R, Kramer MH, Nanayakkara PWB.",BMJ Open. 2022 Jan 4;12(1):e053332. doi: 10.1136/bmjopen-2021-053332.,Boerman AW,BMJ Open,2022,2022/01/05,PMC8728456,,10.1136/bmjopen-2021-053332
35986808,An updated systematic review of radiomics in osteosarcoma: utilizing CLAIM to adapt the increasing trend of deep learning application in radiomics,"Zhong J, Hu Y, Zhang G, Xing Y, Ding D, Ge X, Pan Z, Yang Q, Yin Q, Zhang H, Zhang H, Yao W.",Insights Imaging. 2022 Aug 20;13(1):138. doi: 10.1186/s13244-022-01277-6.,Zhong J,Insights Imaging,2022,2022/08/20,PMC9392674,,10.1186/s13244-022-01277-6
35585839,External Validation of the Early Prediction of Functional Outcome After Stroke Prediction Model for Independent Gait at 3 Months After Stroke,"Veerbeek JM, Pohl J, Held JPO, Luft AR.",Front Neurol. 2022 May 2;13:797791. doi: 10.3389/fneur.2022.797791. eCollection 2022.,Veerbeek JM,Front Neurol,2022,2022/05/19,PMC9108182,,10.3389/fneur.2022.797791
30931321,Development of a Predictive Model of Difficult Hemostasis following Endobronchial Biopsy in Lung Cancer Patients,Wang S.,Biomed Res Int. 2019 Feb 26;2019:1656890. doi: 10.1155/2019/1656890. eCollection 2019.,Wang S,Biomed Res Int,2019,2019/04/02,PMC6413359,,10.1155/2019/1656890
31095246,Revised Acute Myeloid Leukemia Composite Model Using the 2017 European LeukemiaNet Risk Classification,"Sorror ML, Storer BE, Nyland J, Estey EH.",JAMA Oncol. 2019 Jul 1;5(7):1062-1064. doi: 10.1001/jamaoncol.2019.0902.,Sorror ML,JAMA Oncol,2019,2019/05/17,PMC6537840,,10.1001/jamaoncol.2019.0902
37452732,Diagnostic management of acute pulmonary embolism: a prediction model based on a patient data meta-analysis,"van Es N, Takada T, Kraaijpoel N, Klok FA, Stals MAM, Büller HR, Courtney DM, Freund Y, Galipienzo J, Le Gal G, Ghanima W, Huisman MV, Kline JA, Moons KGM, Parpia S, Perrier A, Righini M, Robert-Ebadi H, Roy PM, Wells PS, de Wit K, van Smeden M, Geersing GJ.",Eur Heart J. 2023 Aug 22;44(32):3073-3081. doi: 10.1093/eurheartj/ehad417.,van Es N,Eur Heart J,2023,2023/07/15,PMC10917087,,10.1093/eurheartj/ehad417
35767262,Development and Validation of a Prediction Model for Perinatal Arterial Ischemic Stroke in Term Neonates,"Srivastava R, Dunbar M, Shevell M, Oskoui M, Basu A, Rivkin MJ, Shany E, de Vries LS, Dewey D, Letourneau N, Hill MD, Kirton A.",JAMA Netw Open. 2022 Jun 1;5(6):e2219203. doi: 10.1001/jamanetworkopen.2022.19203.,Srivastava R,JAMA Netw Open,2022,2022/06/29,PMC9244611,,10.1001/jamanetworkopen.2022.19203
37519228,A diagnostic model based on routine blood examination for serious bacterial infections in neonates-a cross-sectional study,"Liang R, Chen Z, Yang S, Yang J, Wang Z, Lin X, Xu F.",Epidemiol Infect. 2023 Jul 31;151:e137. doi: 10.1017/S0950268823001231.,Liang R,Epidemiol Infect,2023,2023/07/31,PMC10540195,,10.1017/S0950268823001231
