PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"40218196","AI-Guided Delineation of Gross Tumor Volume for Body Tumors: A Systematic Review","Pehrson LM, Petersen J, Panduro NS, Lauridsen CA, Carlsen JF, Darkner S, Nielsen MB, Ingala S.","Diagnostics (Basel). 2025 Mar 26;15(7):846. doi: 10.3390/diagnostics15070846.","Pehrson LM","Diagnostics (Basel)","2025","2025/04/12","PMC11988838","","10.3390/diagnostics15070846"
"40242314","Serum proteomics of adults with acute liver failure provides mechanistic insights and attractive prognostic biomarkers","Remih K, Hufnagel FM, Karl AS, Durkalski-Mauldin V, Lee WM, Karvellas CJ, Su Z, Rule JA, Tomanová P, Krieg L, Karkossa I, Schubert K, von Bergen M, Tacke F, Luckhardt S, Ziegler N, Kannt A, Engel B, Taubert R, Fontana RJ, Strnad P; US Acute Liver Failure Study Group.","JHEP Rep. 2025 Jan 30;7(5):101338. doi: 10.1016/j.jhepr.2025.101338. eCollection 2025 May.","Remih K","JHEP Rep","2025","2025/04/17","PMC11998117","","10.1016/j.jhepr.2025.101338"
"40310642","Deep Learning Model of Primary Tumor and Metastatic Cervical Lymph Nodes From CT for Outcome Predictions in Oropharyngeal Cancer","Song B, Leroy A, Yang K, Khalighi S, Pandav K, Dam T, Lee J, Stock S, Li XT, Sonuga J, Fu P, Koyfman S, Saba NF, Patel MR, Madabhushi A.","JAMA Netw Open. 2025 May 1;8(5):e258094. doi: 10.1001/jamanetworkopen.2025.8094.","Song B","JAMA Netw Open","2025","2025/05/01","PMC12046429","","10.1001/jamanetworkopen.2025.8094"
"40139696","Clinical prediction tools for patient-reported outcomes in gastrointestinal cancer: a scoping review protocol","Zhu A, Ip KY, Mahar A, Hsu AT, James PD, Kosyachkova E, Tiano T, Hallet J, Coburn NG.","BMJ Open. 2025 Mar 26;15(3):e097966. doi: 10.1136/bmjopen-2024-097966.","Zhu A","BMJ Open","2025","2025/03/26","PMC11950955","","10.1136/bmjopen-2024-097966"
"34657590","GoodReports: developing a website to help health researchers find and use reporting guidelines","Struthers C, Harwood J, de Beyer JA, Dhiman P, Logullo P, Schlüssel M.","BMC Med Res Methodol. 2021 Oct 17;21(1):217. doi: 10.1186/s12874-021-01402-x.","Struthers C","BMC Med Res Methodol","2021","2021/10/18","PMC8520646","","10.1186/s12874-021-01402-x"
"40636548","A Novel Presurgical Risk Prediction Model for Chronic Post-Surgical Pain in Adults Undergoing Surgical Procedures: Development and Internal Validation of the P(4)-Prevoque Questionnaire [PERISCOPE Trial]","Wildemeersch D, Wauters E, Roelant E, Verhaegen I, De Clerck GR, Dankerlui R, Saldien V, Hans GH.","J Pain Res. 2025 Jul 5;18:3415-3428. doi: 10.2147/JPR.S525692. eCollection 2025.","Wildemeersch D","J Pain Res","2025","2025/07/10","PMC12239913","","10.2147/JPR.S525692"
"40222595","Externally validated digital decision support tool for time-to-osteoradionecrosis risk-stratification using right-censored multi-institutional observational cohorts","Humbert-Vidan L, Kamel S, Wentzel A, Kaffey Z, Abdelaal M, Spier KB, West NA, Marai GE, Canahuate G, Zhang X, Chen MM, Wahid KA, Rigert J, Hosseinian S, Schaefer AJ, Brock KK, Chambers M, Otun AO, Aponte-Wesson R, Patel V, Hope A, Phan J, Garden AS, Frank SJ, Morrison WH, Spiotto MT, Rosenthal D, Lee A, He R, Naser MA, Watson E, Hutcheson KA, Mohamed ASR, Sandulache VC, van Dijk LV, Moreno AC, Urbano TG, Fuller CD, Lai SY; MD Anderson Head and Neck Cancer Symptom Working Group.","Radiother Oncol. 2025 Jun;207:110890. doi: 10.1016/j.radonc.2025.110890. Epub 2025 Apr 11.","Humbert-Vidan L","Radiother Oncol","2025","2025/04/13","PMC12085279","NIHMS2078223","10.1016/j.radonc.2025.110890"
"38754876","Prognostic factors for the development of upper limb dysfunctions after breast cancer: the UPLIFT-BC prospective longitudinal cohort study protocol","De Groef A, Vets N, Devoogdt N, Smeets A, Van Assche D, Emmerzaal J, Dams L, Verbeelen K, Fieuws S, Baets L.","BMJ Open. 2024 May 15;14(5):e084882. doi: 10.1136/bmjopen-2024-084882.","De Groef A","BMJ Open","2024","2024/05/16","PMC11097819","","10.1136/bmjopen-2024-084882"
"39113159","Development and validation of prediction models for nosocomial infection and prognosis in hospitalized patients with cirrhosis","Li S, Zhang Y, Lin Y, Zheng L, Fang K, Wu J.","Antimicrob Resist Infect Control. 2024 Aug 7;13(1):85. doi: 10.1186/s13756-024-01444-y.","Li S","Antimicrob Resist Infect Control","2024","2024/08/07","PMC11304655","","10.1186/s13756-024-01444-y"
"34104799","Mismatch between midline shift and hematoma thickness as a prognostic factor of mortality in patients sustaining acute subdural hematoma","de Souza MR, Fagundes CF, Solla DJF, da Silva GCL, Barreto RB, Teixeira MJ, Oliveira de Amorim RL, Kolias AG, Godoy D, Paiva WS.","Trauma Surg Acute Care Open. 2021 May 21;6(1):e000707. doi: 10.1136/tsaco-2021-000707. eCollection 2021.","de Souza MR","Trauma Surg Acute Care Open","2021","2021/06/09","PMC8144027","","10.1136/tsaco-2021-000707"
"38265444","Machine learning in the prediction of massive transfusion in trauma: a retrospective analysis as a proof-of-concept","Nikouline A, Feng J, Rudzicz F, Nathens A, Nolan B.","Eur J Trauma Emerg Surg. 2024 Jun;50(3):1073-1081. doi: 10.1007/s00068-023-02423-5. Epub 2024 Jan 24.","Nikouline A","Eur J Trauma Emerg Surg","2024","2024/01/24","","","10.1007/s00068-023-02423-5"
"33987321","An application of machine learning based on real-world data: Mining features of fibrinogen in clinical stages of lung cancer between sexes","Yin F, Zhu H, Hong S, Sun C, Wang J, Sun M, Xu L, Wang X, Yin R.","Ann Transl Med. 2021 Apr;9(8):623. doi: 10.21037/atm-20-4704.","Yin F","Ann Transl Med","2021","2021/05/14","PMC8106088","","10.21037/atm-20-4704"
"39253728","Delta radiomics to track radiation response in lung tumors receiving stereotactic magnetic resonance-guided radiotherapy","Zha Y, Ye Z, Zapaishchykova A, He J, Hsu SH, Leeman JE, Fitzgerald KJ, Kozono DE, Mak RH, Aerts HJWL, Kann BH.","Phys Imaging Radiat Oncol. 2024 Aug 12;31:100626. doi: 10.1016/j.phro.2024.100626. eCollection 2024 Jul.","Zha Y","Phys Imaging Radiat Oncol","2024","2024/09/10","PMC11381448","","10.1016/j.phro.2024.100626"
"32935905","Development and internal validation of a prediction tool to aid the diagnosis of Cushing's syndrome in dogs attending primary-care practice","Schofield I, Brodbelt DC, Niessen SJM, Church DB, Geddes RF, Kennedy N, O'Neill DG.","J Vet Intern Med. 2020 Nov;34(6):2306-2318. doi: 10.1111/jvim.15851. Epub 2020 Sep 16.","Schofield I","J Vet Intern Med","2020","2020/09/16","PMC7694798","","10.1111/jvim.15851"
"37973817","Development and prospective validation of postoperative pain prediction from preoperative EHR data using attention-based set embeddings","Liu R, Gutiérrez R, Mather RV, Stone TAD, Santa Cruz Mercado LA, Bharadwaj K, Johnson J, Das P, Balanza G, Uwanaka E, Sydloski J, Chen A, Hagood M, Bittner EA, Purdon PL.","NPJ Digit Med. 2023 Nov 16;6(1):209. doi: 10.1038/s41746-023-00947-z.","Liu R","NPJ Digit Med","2023","2023/11/17","PMC10654400","","10.1038/s41746-023-00947-z"
"36483471","Smart triage: Development of a rapid pediatric triage algorithm for use in low-and-middle income countries","Mawji A, Li E, Dunsmuir D, Komugisha C, Novakowski SK, Wiens MO, Vesuvius TA, Kissoon N, Ansermino JM.","Front Pediatr. 2022 Nov 22;10:976870. doi: 10.3389/fped.2022.976870. eCollection 2022.","Mawji A","Front Pediatr","2022","2022/12/09","PMC9723221","","10.3389/fped.2022.976870"
"35111085","Comparison of Regression and Machine Learning Methods in Depression Forecasting Among Home-Based Elderly Chinese: A Community Based Study","Lin S, Wu Y, Fang Y.","Front Psychiatry. 2022 Jan 17;12:764806. doi: 10.3389/fpsyt.2021.764806. eCollection 2021.","Lin S","Front Psychiatry","2022","2022/02/03","PMC8801448","","10.3389/fpsyt.2021.764806"
"35511233","Inclusion of social determinants of health improves sepsis readmission prediction models","Amrollahi F, Shashikumar SP, Meier A, Ohno-Machado L, Nemati S, Wardi G.","J Am Med Inform Assoc. 2022 Jun 14;29(7):1263-1270. doi: 10.1093/jamia/ocac060.","Amrollahi F","J Am Med Inform Assoc","2022","2022/05/05","PMC9196687","","10.1093/jamia/ocac060"
"31798990","The Stunting Tool for Early Prevention: development and external validation of a novel tool to predict risk of stunting in children at 3 years of age","Hanieh S, Braat S, Simpson JA, Ha TTT, Tran TD, Tuan T, Fisher J, Biggs BA.","BMJ Glob Health. 2019 Nov 7;4(6):e001801. doi: 10.1136/bmjgh-2019-001801. eCollection 2019.","Hanieh S","BMJ Glob Health","2019","2019/12/05","PMC6861113","","10.1136/bmjgh-2019-001801"
"36575995","Multi-horizon predictive models for guiding extracorporeal resource allocation in critically ill COVID-19 patients","Xue B, Shah N, Yang H, Kannampallil T, Payne PRO, Lu C, Said AS.","J Am Med Inform Assoc. 2023 Mar 16;30(4):656-667. doi: 10.1093/jamia/ocac256.","Xue B","J Am Med Inform Assoc","2023","2022/12/28","PMC10018267","","10.1093/jamia/ocac256"
"35362751","Facilitating standardized COVID-19 suspicion prediction based on computed tomography radiomics in a multi-demographic setting","Nagaraj Y, de Jonge G, Andreychenko A, Presti G, Fink MA, Pavlov N, Quattrocchi CC, Morozov S, Veldhuis R, Oudkerk M, van Ooijen PMA.","Eur Radiol. 2022 Sep;32(9):6384-6396. doi: 10.1007/s00330-022-08730-6. Epub 2022 Apr 1.","Nagaraj Y","Eur Radiol","2022","2022/04/01","PMC8973680","","10.1007/s00330-022-08730-6"
"30481172","Development and validation of machine learning models to identify high-risk surgical patients using automatically curated electronic health record data (Pythia): A retrospective, single-site study","Corey KM, Kashyap S, Lorenzi E, Lagoo-Deenadayalan SA, Heller K, Whalen K, Balu S, Heflin MT, McDonald SR, Swaminathan M, Sendak M.","PLoS Med. 2018 Nov 27;15(11):e1002701. doi: 10.1371/journal.pmed.1002701. eCollection 2018 Nov.","Corey KM","PLoS Med","2018","2018/11/28","PMC6258507","","10.1371/journal.pmed.1002701"
"34862550","Predictive Analytics in Clinical Practice: Advantages and Disadvantages","Mijderwijk HJ, Steiger HJ.","Acta Neurochir Suppl. 2022;134:263-268. doi: 10.1007/978-3-030-85292-4_30.","Mijderwijk HJ","Acta Neurochir Suppl","2022","2021/12/04","","","10.1007/978-3-030-85292-4_30"
"34816024","A systematic review and quality of reporting checklist for repeatability and reproducibility of radiomic features","Pfaehler E, Zhovannik I, Wei L, Boellaard R, Dekker A, Monshouwer R, El Naqa I, Bussink J, Gillies R, Wee L, Traverso A.","Phys Imaging Radiat Oncol. 2021 Nov 9;20:69-75. doi: 10.1016/j.phro.2021.10.007. eCollection 2021 Oct.","Pfaehler E","Phys Imaging Radiat Oncol","2021","2021/11/24","PMC8591412","","10.1016/j.phro.2021.10.007"
"32081836","Development of a four-gene prognostic model for pancreatic cancer based on transcriptome dysregulation","Yan J, Wu L, Jia C, Yu S, Lu Z, Sun Y, Chen J.","Aging (Albany NY). 2020 Feb 20;12(4):3747-3770. doi: 10.18632/aging.102844. Epub 2020 Feb 20.","Yan J","Aging (Albany NY)","2020","2020/02/22","PMC7066910","","10.18632/aging.102844"
"32095267","Improving predictor selection for injury modelling methods in male footballers","Philp F, Al-Shallawi A, Kyriacou T, Blana D, Pandyan A.","BMJ Open Sport Exerc Med. 2020 Jan 14;6(1):e000634. doi: 10.1136/bmjsem-2019-000634. eCollection 2020.","Philp F","BMJ Open Sport Exerc Med","2020","2020/02/26","PMC7010990","","10.1136/bmjsem-2019-000634"
"34790679","Development and Validation of a Novel Risk Prediction Model Using Recursive Feature Elimination Algorithm for Acute-on-Chronic Liver Failure in Chronic Hepatitis B Patients With Severe Acute Exacerbation","Yu M, Li X, Lu Y, Jie Y, Li X, Shi X, Zhong S, Wu Y, Xu W, Liu Z, Chong Y.","Front Med (Lausanne). 2021 Nov 1;8:748915. doi: 10.3389/fmed.2021.748915. eCollection 2021.","Yu M","Front Med (Lausanne)","2021","2021/11/18","PMC8591055","","10.3389/fmed.2021.748915"
"31953824","Predictive Modeling for Metabolomics Data","Ghosh T, Zhang W, Ghosh D, Kechris K.","Methods Mol Biol. 2020;2104:313-336. doi: 10.1007/978-1-0716-0239-3_16.","Ghosh T","Methods Mol Biol","2020","2020/01/19","PMC7423323","NIHMS1608793","10.1007/978-1-0716-0239-3_16"
"32274426","Machine learning highlights the deficiency of conventional dosimetric constraints for prevention of high-grade radiation esophagitis in non-small cell lung cancer treated with chemoradiation","Luna JM, Chao HH, Shinohara RT, Ungar LH, Cengel KA, Pryma DA, Chinniah C, Berman AT, Katz SI, Kontos D, Simone CB 2nd, Diffenderfer ES.","Clin Transl Radiat Oncol. 2020 Mar 24;22:69-75. doi: 10.1016/j.ctro.2020.03.007. eCollection 2020 May.","Luna JM","Clin Transl Radiat Oncol","2020","2020/04/11","PMC7132156","","10.1016/j.ctro.2020.03.007"
"32433107","How Does the Skeletal Oncology Research Group Algorithm's Prediction of 5-year Survival in Patients with Chondrosarcoma Perform on International Validation?","Bongers MER, Karhade AV, Setola E, Gambarotti M, Groot OQ, Erdoğan KE, Picci P, Donati DM, Schwab JH, Palmerini E.","Clin Orthop Relat Res. 2020 Oct;478(10):2300-2308. doi: 10.1097/CORR.0000000000001305.","Bongers MER","Clin Orthop Relat Res","2020","2020/05/21","PMC7491905","","10.1097/CORR.0000000000001305"
"38504943","Introduction to Clinical Prediction Models","Iwagami M, Matsui H.","Ann Clin Epidemiol. 2022 Jul 1;4(3):72-80. doi: 10.37737/ace.22010. eCollection 2022.","Iwagami M","Ann Clin Epidemiol","2022","2024/03/20","PMC10760493","","10.37737/ace.22010"
"38505397","Primary Care Asthma Attack Prediction Models for Adults: A Systematic Review of Reported Methodologies and Outcomes","Ma L, Tibble H.","J Asthma Allergy. 2024 Mar 14;17:181-194. doi: 10.2147/JAA.S445450. eCollection 2024.","Ma L","J Asthma Allergy","2024","2024/03/20","PMC10948327","","10.2147/JAA.S445450"
"34172999","Developing and Validating an Individualized Clinical Prediction Model to Forecast Psychotic Recurrence in Acute and Transient Psychotic Disorders: Electronic Health Record Cohort Study","Damiani S, Rutigliano G, Fazia T, Merlino S, Berzuini C, Bernardinelli L, Politi P, Fusar-Poli P.","Schizophr Bull. 2021 Oct 21;47(6):1695-1705. doi: 10.1093/schbul/sbab070.","Damiani S","Schizophr Bull","2021","2021/06/26","PMC8530399","","10.1093/schbul/sbab070"
"28960111","Evaluating Molecular Biomarkers for the Early Detection of Lung Cancer: When Is a Biomarker Ready for Clinical Use? An Official American Thoracic Society Policy Statement","Mazzone PJ, Sears CR, Arenberg DA, Gaga M, Gould MK, Massion PP, Nair VS, Powell CA, Silvestri GA, Vachani A, Wiener RS; ATS Assembly on Thoracic Oncology.","Am J Respir Crit Care Med. 2017 Oct 1;196(7):e15-e29. doi: 10.1164/rccm.201708-1678ST.","Mazzone PJ","Am J Respir Crit Care Med","2017","2017/09/30","PMC5803661","","10.1164/rccm.201708-1678ST"
"39619634","Analysis of the Predictors of Mortality from Ischemic Heart Diseases in the Southern Region of Brazil: A Geographic Machine-Learning-Based Study","de Carvalho Dutra A, Silva LL, Borba IM, Dos Santos AGA, Marquezoni DP, Beltrame MHA, do Lago Franco R, Hatoum US, Miyoshi JH, Leandro GCW, Bitencourt MR, Nihei OK, Vissoci JRN, de Andrade L.","Glob Heart. 2024 Nov 27;19(1):89. doi: 10.5334/gh.1371. eCollection 2024.","de Carvalho Dutra A","Glob Heart","2024","2024/12/02","PMC11606396","","10.5334/gh.1371"
"37699635","Study of How Adiposity in Pregnancy has an Effect on outcomeS (SHAPES): protocol for a prospective cohort study","Heslehurst N, Vinogradov R, Nguyen GT, Bigirumurame T, Teare D, Hayes L, Lennie SC, Murtha V, Tothill R, Smith J, Allotey J, Vale L.","BMJ Open. 2023 Sep 12;13(9):e073545. doi: 10.1136/bmjopen-2023-073545.","Heslehurst N","BMJ Open","2023","2023/09/12","PMC10503385","","10.1136/bmjopen-2023-073545"
"39744616","Development and validation of a risk score to predict adverse birth outcomes using maternal characteristics in northwest Ethiopia: a retrospective follow-up study","Anteneh RM, Tesema GA, Lakew AM, Feleke SF.","Front Glob Womens Health. 2024 Dec 18;5:1458457. doi: 10.3389/fgwh.2024.1458457. eCollection 2024.","Anteneh RM","Front Glob Womens Health","2024","2025/01/02","PMC11688326","","10.3389/fgwh.2024.1458457"
"40163485","Prediction models for Mtb infection among adolescent and adult household contacts in high tuberculosis incidence settings","Marambire ET, Calderwood CJ, Larsson L, Held K, Khan P, Banze D, Nhamuave C, Minja LT, Mfinanga A, Gupta RK, Khosa C, Mutsvangwa J, Heinrich N, Kranzer K.","PLOS Glob Public Health. 2025 Mar 31;5(3):e0004340. doi: 10.1371/journal.pgph.0004340. eCollection 2025.","Marambire ET","PLOS Glob Public Health","2025","2025/03/31","PMC11957366","","10.1371/journal.pgph.0004340"
"40268974","Development and validation of a machine learning risk prediction model for asthma attacks in adults in primary care","Tibble H, Sheikh A, Tsanas A.","NPJ Prim Care Respir Med. 2025 Apr 23;35(1):24. doi: 10.1038/s41533-025-00428-8.","Tibble H","NPJ Prim Care Respir Med","2025","2025/04/23","PMC12019439","","10.1038/s41533-025-00428-8"
"40295643","Development and validation of a logistic regression model for the diagnosis of colorectal cancer","Li C, Zhang W, Chen Q, Xiao F, Yang X, Xiao B, Cheng Y, Qin J, Li X, Wan D, Pan Z, Peng J, Wu X.","Sci Rep. 2025 Apr 28;15(1):14759. doi: 10.1038/s41598-025-98968-z.","Li C","Sci Rep","2025","2025/04/28","PMC12037792","","10.1038/s41598-025-98968-z"
"34308533","Dementia risk in the general population: large-scale external validation of prediction models in the AGES-Reykjavik study","Vonk JMJ, Greving JP, Gudnason V, Launer LJ, Geerlings MI.","Eur J Epidemiol. 2021 Oct;36(10):1025-1041. doi: 10.1007/s10654-021-00785-x. Epub 2021 Jul 25.","Vonk JMJ","Eur J Epidemiol","2021","2021/07/26","PMC8542560","","10.1007/s10654-021-00785-x"
"34167317","Derivation and Validation of a 10-Year Risk Score for Symptomatic Abdominal Aortic Aneurysm: Cohort Study of Nearly 500 000 Individuals","Welsh P, Welsh CE, Jhund PS, Woodward M, Brown R, Lewsey J, Celis-Morales CA, Ho FK, MacKay DF, Gill JMR, Gray SR, Katikireddi SV, Pell JP, Forbes J, Sattar N.","Circulation. 2021 Aug 24;144(8):604-614. doi: 10.1161/CIRCULATIONAHA.120.053022. Epub 2021 Jun 25.","Welsh P","Circulation","2021","2021/06/25","PMC8378547","","10.1161/CIRCULATIONAHA.120.053022"
"36622766","Validation of a Genetic-Enhanced Risk Prediction Model for Colorectal Cancer in a Large Community-Based Cohort","Su YR, Sakoda LC, Jeon J, Thomas M, Lin Y, Schneider JL, Udaltsova N, Lee JK, Lansdorp-Vogelaar I, Peterse EFP, Zauber AG, Zheng J, Zheng Y, Hauser E, Baron JA, Barry EL, Bishop DT, Brenner H, Buchanan DD, Burnett-Hartman A, Campbell PT, Casey G, Castellví-Bel S, Chan AT, Chang-Claude J, Figueiredo JC, Gallinger SJ, Giles GG, Gruber SB, Gsur A, Gunter MJ, Hampe J, Hampel H, Harrison TA, Hoffmeister M, Hua X, Huyghe JR, Jenkins MA, Keku TO, Marchand LL, Li L, Lindblom A, Moreno V, Newcomb PA, Pharoah PDP, Platz EA, Potter JD, Qu C, Rennert G, Schoen RE, Slattery ML, Song M, van Duijnhoven FJB, Van Guelpen B, Vodicka P, Wolk A, Woods MO, Wu AH, Hayes RB, Peters U, Corley DA, Hsu L.","Cancer Epidemiol Biomarkers Prev. 2023 Mar 6;32(3):353-362. doi: 10.1158/1055-9965.EPI-22-0817.","Su YR","Cancer Epidemiol Biomarkers Prev","2023","2023/01/09","PMC9992158","NIHMS1865511","10.1158/1055-9965.EPI-22-0817"
"36123621","Joint models for dynamic prediction in localised prostate cancer: a literature review","Parr H, Hall E, Porta N.","BMC Med Res Methodol. 2022 Sep 19;22(1):245. doi: 10.1186/s12874-022-01709-3.","Parr H","BMC Med Res Methodol","2022","2022/09/19","PMC9487103","","10.1186/s12874-022-01709-3"
"29420636","Prediction models for patients with esophageal or gastric cancer: A systematic review and meta-analysis","van den Boorn HG, Engelhardt EG, van Kleef J, Sprangers MAG, van Oijen MGH, Abu-Hanna A, Zwinderman AH, Coupé VMH, van Laarhoven HWM.","PLoS One. 2018 Feb 8;13(2):e0192310. doi: 10.1371/journal.pone.0192310. eCollection 2018.","van den Boorn HG","PLoS One","2018","2018/02/09","PMC5805284","","10.1371/journal.pone.0192310"
"36840867","Prognostic models in COVID-19 infection that predict severity: a systematic review","Buttia C, Llanaj E, Raeisi-Dehkordi H, Kastrati L, Amiri M, Meçani R, Taneri PE, Ochoa SAG, Raguindin PF, Wehrli F, Khatami F, Espínola OP, Rojas LZ, de Mortanges AP, Macharia-Nimietz EF, Alijla F, Minder B, Leichtle AB, Lüthi N, Ehrhard S, Que YA, Fernandes LK, Hautz W, Muka T.","Eur J Epidemiol. 2023 Apr;38(4):355-372. doi: 10.1007/s10654-023-00973-x. Epub 2023 Feb 25.","Buttia C","Eur J Epidemiol","2023","2023/02/25","PMC9958330","","10.1007/s10654-023-00973-x"
"38796228","Early Warning Systems for Critical Illness Outside the Intensive Care Unit","Henry KE, Giannini HM.","Crit Care Clin. 2024 Jul;40(3):561-581. doi: 10.1016/j.ccc.2024.03.007. Epub 2024 Apr 20.","Henry KE","Crit Care Clin","2024","2024/05/25","PMC11694888","NIHMS1988807","10.1016/j.ccc.2024.03.007"
"40594836","Machine learning to improve predictive performance of prehospital early warning scores","Ward LM, Lindskou TA, Mogensen ML, Christensen EF, Søvsø MB.","Sci Rep. 2025 Jul 1;15(1):21459. doi: 10.1038/s41598-025-08247-0.","Ward LM","Sci Rep","2025","2025/07/02","PMC12215262","","10.1038/s41598-025-08247-0"
"38438694","Diagnostic Performance of Artificial Intelligence in Detection of Hepatocellular Carcinoma: A Meta-analysis","Salehi MA, Harandi H, Mohammadi S, Shahrabi Farahani M, Shojaei S, Saleh RR.","J Imaging Inform Med. 2024 Aug;37(4):1297-1311. doi: 10.1007/s10278-024-01058-1. Epub 2024 Mar 4.","Salehi MA","J Imaging Inform Med","2024","2024/03/04","PMC11300422","","10.1007/s10278-024-01058-1"
"40109952","Diabetes Screening in the Emergency Department: Development of a Predictive Model for Elevated Hemoglobin A1c","Smart MH, Lin JY, Layden BT, Eisenberg Y, Pickard AS, Sharp LK, Danielson KK, Kong A.","J Diabetes Res. 2025 Mar 12;2025:8830658. doi: 10.1155/jdr/8830658. eCollection 2025.","Smart MH","J Diabetes Res","2025","2025/03/20","PMC11922610","","10.1155/jdr/8830658"
"40754536","Predicting patient outcomes and risk for revision surgery after hip and knee replacement surgery: study protocol for a comparison of modelling approaches using the Swiss National Joint Registry (SIRIS)","Hofstetter L, Schweyckart N, Seiler C, Brand C, Rosella LC, Farshad M, Puhan MA, Hincapié CA.","Diagn Progn Res. 2025 Aug 4;9(1):16. doi: 10.1186/s41512-025-00200-z.","Hofstetter L","Diagn Progn Res","2025","2025/08/03","PMC12320300","","10.1186/s41512-025-00200-z"
"39459404","Cardiovascular Risk Factors as Independent Predictors of Diabetic Retinopathy in Type II Diabetes Mellitus: The Development of a Predictive Model","Roşu CD, Bratu ML, Stoicescu ER, Iacob R, Hațegan OA, Ghenciu LA, Bolintineanu SL.","Medicina (Kaunas). 2024 Oct 2;60(10):1617. doi: 10.3390/medicina60101617.","Roşu CD","Medicina (Kaunas)","2024","2024/10/26","PMC11509873","","10.3390/medicina60101617"
"38983675","Advancing precision prognostication in neuro-oncology: Machine learning models for data-driven personalized survival predictions in IDH-wildtype glioblastoma","Karabacak M, Jagtiani P, Di L, Shah AH, Komotar RJ, Margetis K.","Neurooncol Adv. 2024 Jun 11;6(1):vdae096. doi: 10.1093/noajnl/vdae096. eCollection 2024 Jan-Dec.","Karabacak M","Neurooncol Adv","2024","2024/07/10","PMC11232516","","10.1093/noajnl/vdae096"
"38022427","Machine Learning Models for ASCVD Risk Prediction in an Asian Population - How to Validate the Model is Important","Hsiao YC, Kuo CY, Lin FJ, Wu YW, Lin TH, Yeh HI, Chen JW, Wu CC.","Acta Cardiol Sin. 2023 Nov;39(6):901-912. doi: 10.6515/ACS.202311_39(6).20230528A.","Hsiao YC","Acta Cardiol Sin","2023","2023/11/29","PMC10646597","","10.6515/ACS.202311_39(6).20230528A"
"39015466","POBS-Card, a new score of severe bleeding after cardiac surgery: Construction and external validation","Besnier E, Schmidely P, Dubois G, Lemonne P, Todesco L, Aludaat C, Caus T, Selim J, Lorne E, Abou-Arab O.","JTCVS Open. 2024 Apr 23;19:183-199. doi: 10.1016/j.xjon.2024.04.008. eCollection 2024 Jun.","Besnier E","JTCVS Open","2024","2024/07/17","PMC11247224","","10.1016/j.xjon.2024.04.008"
"36357601","Predicting post-radiation genitourinary hospital admissions in patients with localised prostate cancer","David R, Hiwase M, Kahokehr AA, Lee J, Watson DI, Leung J, O'Callaghan ME.","World J Urol. 2022 Dec;40(12):2911-2918. doi: 10.1007/s00345-022-04212-y. Epub 2022 Nov 10.","David R","World J Urol","2022","2022/11/10","PMC9712379","","10.1007/s00345-022-04212-y"
"34070016","MRI-Based Radiomics Analysis for the Pretreatment Prediction of Pathologic Complete Tumor Response to Neoadjuvant Systemic Therapy in Breast Cancer Patients: A Multicenter Study","Granzier RWY, Ibrahim A, Primakov SP, Samiei S, van Nijnatten TJA, de Boer M, Heuts EM, Hulsmans FJ, Chatterjee A, Lambin P, Lobbes MBI, Woodruff HC, Smidt ML.","Cancers (Basel). 2021 May 18;13(10):2447. doi: 10.3390/cancers13102447.","Granzier RWY","Cancers (Basel)","2021","2021/06/02","PMC8157878","","10.3390/cancers13102447"
"39030064","Risk estimation for the primary prevention of cardiovascular disease: considerations for appropriate risk prediction model selection","van Daalen KR, Zhang D, Kaptoge S, Paige E, Di Angelantonio E, Pennells L.","Lancet Glob Health. 2024 Aug;12(8):e1343-e1358. doi: 10.1016/S2214-109X(24)00210-9.","van Daalen KR","Lancet Glob Health","2024","2024/07/19","PMC11283887","","10.1016/S2214-109X(24)00210-9"
"36427173","Early risk assessment in paediatric and adult household contacts of confirmed tuberculosis cases by novel diagnostic tests (ERASE-TB): protocol for a prospective, non-interventional, longitudinal, multicountry cohort study","Marambire ET, Banze D, Mfinanga A, Mutsvangwa J, Mbunda TD, Ntinginya NE, Celso K, Kallenius G, Calderwood CJ, Geldmacher C, Held K, Appalarowthu T, Rieß F, Panzner U, Heinrich N, Kranzer K; ERASE-TB Consortium.","BMJ Open. 2022 Jul 19;12(7):e060985. doi: 10.1136/bmjopen-2022-060985.","Marambire ET","BMJ Open","2022","2022/11/25","PMC9301805","","10.1136/bmjopen-2022-060985"
"38001640","A Systematic Review and Critical Assessment of Breast Cancer Risk Prediction Tools Incorporating a Polygenic Risk Score for the General Population","Mbuya-Bienge C, Pashayan N, Kazemali CD, Lapointe J, Simard J, Nabi H.","Cancers (Basel). 2023 Nov 12;15(22):5380. doi: 10.3390/cancers15225380.","Mbuya-Bienge C","Cancers (Basel)","2023","2023/11/25","PMC10670420","","10.3390/cancers15225380"
"36509379","Diffusion basis spectrum imaging predicts long-term clinical outcomes following surgery in cervical spondylotic myelopathy","Zhang JK, Jayasekera D, Javeed S, Greenberg JK, Blum J, Dibble CF, Sun P, Song SK, Ray WZ.","Spine J. 2023 Apr;23(4):504-512. doi: 10.1016/j.spinee.2022.12.003. Epub 2022 Dec 10.","Zhang JK","Spine J","2023","2022/12/12","PMC10629376","NIHMS1941919","10.1016/j.spinee.2022.12.003"
